TimeStamp,Vendor mall point name,Vendor name,VendorX,VendorY,VendorZ,Item name 1,Item name 2,Total price,Item price,Item type,Item hue
2020-05-19 01:56:44.242671,cambria caravans,NEW CHEAP ITEMS,1680,3126,25,Blood Aspect Core,,15000,1,3985,2087
2020-05-19 01:56:44.242671,cambria caravans,NEW CHEAP ITEMS,1680,3126,25,Blood Aspect Core,,15000,1,3985,2087
2020-05-19 01:56:44.242671,cambria caravans,NEW CHEAP ITEMS,1680,3126,25,Poison Aspect Core,,3000,1,3985,2897
2020-05-19 01:56:44.242671,cambria caravans,NEW CHEAP ITEMS,1680,3126,25,Poison Aspect Core,,3000,1,3985,2897
2020-05-19 01:56:44.242671,cambria caravans,NEW CHEAP ITEMS,1680,3126,25,arms lore skill mastery scroll : 2,(used to increase a player's skill cap for a skill by 1),10000,2,8826,2722
2020-05-19 01:56:44.242671,cambria caravans,NEW CHEAP ITEMS,1680,3126,25,animal taming skill mastery scroll,(used to increase a player's skill cap for a skill by 1),75000,1,8826,2479
2020-05-19 01:56:44.242671,cambria caravans,NEW CHEAP ITEMS,1680,3126,25,Artisan Aspect Extract,,15000,1,3836,2096
2020-05-19 01:56:44.242671,cambria caravans,NEW CHEAP ITEMS,1680,3126,25,Blood Aspect Core,,15000,1,3985,2087
2020-05-19 01:56:44.242671,cambria caravans,NEW CHEAP ITEMS,1680,3126,25,Artisan Aspect Extract,,15000,1,3836,2096
2020-05-19 01:56:44.242671,cambria caravans,NEW CHEAP ITEMS,1680,3126,25,Fire Aspect Core,,12500,1,3985,2635
2020-05-19 01:56:44.242671,cambria caravans,NEW CHEAP ITEMS,1680,3126,25,Fire Aspect Core,,12500,1,3985,2635
2020-05-19 01:56:44.242671,cambria caravans,NEW CHEAP ITEMS,1680,3126,25,Air Aspect Extract,,10000,1,3836,2263
2020-05-19 01:56:44.242671,cambria caravans,NEW CHEAP ITEMS,1680,3126,25,Earth Aspect Core,,4000,1,3985,2767
2020-05-19 01:56:44.242671,cambria caravans,NEW CHEAP ITEMS,1680,3126,25,Earth Aspect Core,,4000,1,3985,2767
2020-05-19 01:56:44.242671,cambria caravans,NEW CHEAP ITEMS,1680,3126,25,Water Aspect Core,,5000,1,3985,2592
2020-05-19 01:56:44.242671,cambria caravans,NEW CHEAP ITEMS,1680,3126,25,Eldritch Aspect Core,,5000,1,3985,2618
2020-05-19 01:56:44.242671,cambria caravans,NEW CHEAP ITEMS,1680,3126,25,provocation skill mastery scroll,(used to increase a player's skill cap for a skill by 1),5000,1,8826,2735
2020-05-19 01:56:44.242671,cambria caravans,NEW CHEAP ITEMS,1680,3126,25,veterinary skill mastery scroll : 4,(used to increase a player's skill cap for a skill by 1),18500,4,8826,2479
2020-05-19 01:56:44.242671,cambria caravans,NEW CHEAP ITEMS,1680,3126,25,blacksmithy skill mastery scroll,(used to increase a player's skill cap for a skill by 1),6000,1,8826,2291
2020-05-19 01:56:44.242671,cambria caravans,NEW CHEAP ITEMS,1680,3126,25,blacksmithy skill mastery scroll,(used to increase a player's skill cap for a skill by 1),6000,1,8826,2291
2020-05-19 01:56:44.242671,cambria caravans,NEW CHEAP ITEMS,1680,3126,25,blacksmithy skill mastery scroll,(used to increase a player's skill cap for a skill by 1),6000,1,8826,2291
2020-05-19 01:56:44.242671,cambria caravans,NEW CHEAP ITEMS,1680,3126,25,blacksmithy skill mastery scroll,(used to increase a player's skill cap for a skill by 1),6000,1,8826,2291
2020-05-19 01:56:44.242671,cambria caravans,NEW CHEAP ITEMS,1680,3126,25,blacksmithy skill mastery scroll,(used to increase a player's skill cap for a skill by 1),6000,1,8826,2291
2020-05-19 01:56:44.242671,cambria caravans,NEW CHEAP ITEMS,1680,3126,25,blacksmithy skill mastery scroll,(used to increase a player's skill cap for a skill by 1),6000,1,8826,2291
2020-05-19 01:56:44.242671,cambria caravans,NEW CHEAP ITEMS,1680,3126,25,arms lore skill mastery scroll,(used to increase a player's skill cap for a skill by 1),6000,1,8826,2722
2020-05-19 01:56:44.242671,cambria caravans,NEW CHEAP ITEMS,1680,3126,25,camping skill mastery scroll,(used to increase a player's skill cap for a skill by 1),6000,1,8826,2722
2020-05-19 01:56:44.242671,cambria caravans,NEW CHEAP ITEMS,1680,3126,25,cooking skill mastery scroll,(used to increase a player's skill cap for a skill by 1),6500,1,8826,2291
2020-05-19 01:56:44.242671,cambria caravans,NEW CHEAP ITEMS,1680,3126,25,lumberjacking skill mastery scroll : 2,(used to increase a player's skill cap for a skill by 1),12000,2,8826,2564
2020-05-19 01:57:08.320796,cambria caravans,SS-Core-weap-misc,1681,3126,25,exceedingly accurate longsword,,5000,1,3937,0
2020-05-19 01:57:08.320796,cambria caravans,SS-Core-weap-misc,1681,3126,25,surpassingly melodious drums of lesser monstrous enticement,(500/500 uses remaining),6000,1,3740,0
2020-05-19 01:57:08.320796,cambria caravans,SS-Core-weap-misc,1681,3126,25,bag, exceptional bronzehide bone gorget items in bag: 6,3800,1,3702,0
2020-05-19 01:57:08.320796,cambria caravans,SS-Core-weap-misc,1681,3126,25,bag, exceptional bronzehide leather gorget items in bag: 6,3800,1,3702,0
2020-05-19 01:57:08.320796,cambria caravans,SS-Core-weap-misc,1681,3126,25,Fortune Aspect Extract,,38000,1,3836,2843
2020-05-19 01:57:08.320796,cambria caravans,SS-Core-weap-misc,1681,3126,25,metallic pickle cloth,(hue 2828),13500,1,5981,2828
2020-05-19 01:57:08.320796,cambria caravans,SS-Core-weap-misc,1681,3126,25,Blood Aspect Core,,15790,1,3985,2087
2020-05-19 01:57:08.320796,cambria caravans,SS-Core-weap-misc,1681,3126,25,Poison Aspect Core,,3800,1,3985,2897
2020-05-19 01:57:08.320796,cambria caravans,SS-Core-weap-misc,1681,3126,25,Poison Aspect Core,,3800,1,3985,2897
2020-05-19 01:57:08.320796,cambria caravans,SS-Core-weap-misc,1681,3126,25,metallic juniper carpet dye,,10000,1,29036,2845
2020-05-19 01:57:08.320796,cambria caravans,SS-Core-weap-misc,1681,3126,25,dark forest carpet dye,,10000,1,29036,2804
2020-05-19 01:57:08.320796,cambria caravans,SS-Core-weap-misc,1681,3126,25,nusero carpet dye,,11500,1,29036,2796
2020-05-19 01:57:08.320796,cambria caravans,SS-Core-weap-misc,1681,3126,25,metallic sky cloth,(hue 2826),16800,1,5981,2826
2020-05-19 01:57:08.320796,cambria caravans,SS-Core-weap-misc,1681,3126,25,inferno furniture dye,,15000,1,29025,1909
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional verewood lute,(825/825 uses remaining),3000,1,3763,2207
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional verewood lute,(825/825 uses remaining),3000,1,3763,2207
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional verewood lute,(825/825 uses remaining),3000,1,3763,2207
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional verewood lute,(825/825 uses remaining),3000,1,3763,2207
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional verewood harp,(825/825 uses remaining),3000,1,3762,2207
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional verewood harp,(825/825 uses remaining),3000,1,3762,2207
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional verewood harp,(825/825 uses remaining),3000,1,3762,2207
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional verewood harp,(825/825 uses remaining),3000,1,3762,2207
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional verewood harp,(825/825 uses remaining),3000,1,3762,2207
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional verewood lute,(925/925 uses remaining),3000,1,3763,2207
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional valewood lute,(850/850 uses remaining),6000,1,3763,2219
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional valewood lute,(850/850 uses remaining),6000,1,3763,2219
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional valewood lute,(850/850 uses remaining),6000,1,3763,2219
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional valewood lute,(850/850 uses remaining),6000,1,3763,2219
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional valewood harp,(850/850 uses remaining),6000,1,3762,2219
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional valewood harp,(850/850 uses remaining),6000,1,3762,2219
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional valewood harp,(850/850 uses remaining),6000,1,3762,2219
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional valewood harp,(950/950 uses remaining),6000,1,3762,2219
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional valewood heavy crossbow,[mastercrafted by Doodlebob],6500,1,5117,2219
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional valewood heavy crossbow,[mastercrafted by Doodlebob],6500,1,5117,2219
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional valewood heavy crossbow,[crafted by Doodlebob],6500,1,5117,2219
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,nightshade commodity,"(5,000 total)",20000,1,19251,0
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,nightshade commodity,"(5,000 total)",20000,1,19251,0
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,a rune tome,,40000,1,29103,0
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,a rune tome,,40000,1,29103,0
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,a rune tome,,40000,1,29103,0
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional spellbook,(64 spells),30000,1,3834,0
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional spellbook,(64 spells),30000,1,3834,0
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,valewood board,,999,1,7127,2219
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,verewood board,,999,1,7127,2207
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional rosewood harp,(800/800 uses remaining),1950,1,3762,2425
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional rosewood harp,(800/800 uses remaining),1950,1,3762,2425
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional rosewood harp,(800/800 uses remaining),1950,1,3762,2425
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional rosewood harp,(800/800 uses remaining),1950,1,3762,2425
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional rosewood lute,(900/900 uses remaining),1950,1,3763,2425
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional rosewood lute,(900/900 uses remaining),1950,1,3763,2425
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional rosewood lute,(900/900 uses remaining),1950,1,3763,2425
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional rosewood lute,(900/900 uses remaining),1950,1,3763,2425
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,rosewood board,,999,1,7127,2425
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional goldenwood harp,(775/775 uses remaining),900,1,3762,2213
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional goldenwood harp,(775/775 uses remaining),900,1,3762,2213
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional goldenwood harp,(775/775 uses remaining),900,1,3762,2213
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional goldenwood harp,(775/775 uses remaining),900,1,3762,2213
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional goldenwood harp,(875/875 uses remaining),900,1,3762,2213
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional goldenwood lute,(875/875 uses remaining),900,1,3763,2213
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,exceptional goldenwood lute,(875/875 uses remaining),900,1,3763,2213
2020-05-19 01:58:23.633296,cambria caravans,Scribe Carp Regs ETC,1682,3126,25,goldenwood board,,999,1,7127,2213
2020-05-19 01:58:34.742671,cambria caravans,Rare LOOT Drops,1664,3131,45,roast bird,(event rare),2500,1,7815,2839
2020-05-19 01:58:34.742671,cambria caravans,Rare LOOT Drops,1664,3131,45,one year anniversary 10/27/2019 fireworks wand,[blessed],3950,1,20496,2843
2020-05-19 01:58:34.742671,cambria caravans,Rare LOOT Drops,1664,3131,45,  One Year Anniversary,(collectable card),2500,1,27611,2797
2020-05-19 01:58:34.742671,cambria caravans,Rare LOOT Drops,1664,3131,45,  Six Month Anniversary,(collectable card),2500,1,27611,2797
2020-05-19 01:58:34.742671,cambria caravans,Rare LOOT Drops,1664,3131,45,metallic umber hair dye,(hue 1470),94500,1,3843,1470
2020-05-19 01:58:34.742671,cambria caravans,Rare LOOT Drops,1664,3131,45,dark forest hair dye,(hue 2804),99950,1,3843,2804
2020-05-19 01:58:34.742671,cambria caravans,Rare LOOT Drops,1664,3131,45,nusero carpet dye,,9950,1,29036,2796
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,sulfurous ash : 2,,999,2,3980,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,garlic : 2,,999,2,3972,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,nightshade : 2,,999,2,3976,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,bloodmoss : 2,,999,2,3963,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,ginseng : 2,,999,2,3973,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,mandrake root : 2,,999,2,3974,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,black pearl : 2,,999,2,3962,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,spider's silk : 2,,999,2,3981,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,garlic commodity,"(5,000 total)",20000,1,19248,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,garlic commodity,"(5,000 total)",20000,1,19248,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,garlic commodity,"(5,000 total)",20000,1,19248,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,garlic commodity,"(5,000 total)",20000,1,19248,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,garlic commodity,"(5,000 total)",20000,1,19248,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,garlic commodity,"(5,000 total)",20000,1,19248,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,bloodmoss commodity,"(5,000 total)",20000,1,19246,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,bloodmoss commodity,"(5,000 total)",20000,1,19246,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,bloodmoss commodity,"(5,000 total)",20000,1,19246,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,bloodmoss commodity,"(5,000 total)",20000,1,19246,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,bloodmoss commodity,"(5,000 total)",20000,1,19246,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,bloodmoss commodity,"(5,000 total)",20000,1,19246,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,nightshade commodity,"(5,000 total)",20000,1,19251,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,nightshade commodity,"(5,000 total)",20000,1,19251,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,nightshade commodity,"(5,000 total)",20000,1,19251,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,sulfurous ash commodity,"(5,000 total)",20000,1,19252,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,sulfurous ash commodity,"(5,000 total)",20000,1,19252,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,sulfurous ash commodity,"(5,000 total)",20000,1,19252,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,sulfurous ash commodity,"(5,000 total)",20000,1,19252,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,sulfurous ash commodity,"(5,000 total)",20000,1,19252,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,sulfurous ash commodity,"(5,000 total)",20000,1,19252,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,ginseng commodity,"(5,000 total)",20000,1,19249,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,ginseng commodity,"(5,000 total)",20000,1,19249,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,ginseng commodity,"(5,000 total)",20000,1,19249,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,ginseng commodity,"(5,000 total)",20000,1,19249,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,ginseng commodity,"(5,000 total)",20000,1,19249,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,ginseng commodity,"(5,000 total)",20000,1,19249,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,mandrake root commodity,"(5,000 total)",20000,1,19250,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,mandrake root commodity,"(5,000 total)",20000,1,19250,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,mandrake root commodity,"(5,000 total)",20000,1,19250,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,mandrake root commodity,"(5,000 total)",20000,1,19250,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,mandrake root commodity,"(5,000 total)",20000,1,19250,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,mandrake root commodity,"(5,000 total)",20000,1,19250,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,black pearl commodity,"(5,000 total)",20000,1,19247,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,black pearl commodity,"(5,000 total)",20000,1,19247,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,black pearl commodity,"(5,000 total)",20000,1,19247,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,black pearl commodity,"(5,000 total)",20000,1,19247,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,black pearl commodity,"(5,000 total)",20000,1,19247,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,black pearl commodity,"(5,000 total)",20000,1,19247,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,spiders silk commodity,"(5,000 total)",20000,1,19253,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,spiders silk commodity,"(5,000 total)",20000,1,19253,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,spiders silk commodity,"(5,000 total)",20000,1,19253,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,spiders silk commodity,"(5,000 total)",20000,1,19253,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,spiders silk commodity,"(5,000 total)",20000,1,19253,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,spiders silk commodity,"(5,000 total)",20000,1,19253,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,blank scroll : 2,,999,2,3827,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,bottle : 2,,999,2,3854,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,blank scroll commodity,"(2,500 total)",12000,1,19254,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,blank scroll commodity,"(2,500 total)",12000,1,19254,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,blank scroll commodity,"(2,500 total)",20000,1,19254,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,blank scroll commodity,"(2,500 total)",12000,1,19254,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,blank scroll commodity,"(2,500 total)",12000,1,19254,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,bottle commodity,(500 total),3500,1,19232,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,arrow : 2,,999,2,3903,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,arrow commodity,"(5,000 total)",15000,1,19228,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,bolt commodity,"(5,000 total)",15000,1,29382,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,bolt commodity,"(5,000 total)",15000,1,29382,0
2020-05-19 02:00:21.273921,cambria caravans,Nick's BULK,1663,3135,45,bolt commodity,"(5,000 total)",15000,1,29382,0
2020-05-19 02:00:43.773921,cambria caravans,Nick's HIGH LEATHER,1663,3136,45,bag, exceptional goldenhide leather leggings items in bag: 6,5500,1,3702,53
2020-05-19 02:00:43.773921,cambria caravans,Nick's HIGH LEATHER,1663,3136,45,bag, exceptional rosehide leather leggings items in bag: 6,6500,1,3702,323
2020-05-19 02:00:43.773921,cambria caravans,Nick's HIGH LEATHER,1663,3136,45,bag,Description: Copper Leather Suit exceptional copperhide leather arms items in bag: 6,4000,1,3702,48
2020-05-19 02:00:43.773921,cambria caravans,Nick's HIGH LEATHER,1663,3136,45,bag,Description: Bronze Leather Suit exceptional bronzehide leather leggings items in bag: 6,4500,1,3702,447
2020-05-19 02:00:43.773921,cambria caravans,Nick's HIGH LEATHER,1663,3136,45,bag, exceptional goldenhide leather leggings items in bag: 6,5500,1,3702,53
2020-05-19 02:00:43.773921,cambria caravans,Nick's HIGH LEATHER,1663,3136,45,bag, exceptional rosehide leather leggings items in bag: 6,6500,1,3702,323
2020-05-19 02:00:43.773921,cambria caravans,Nick's HIGH LEATHER,1663,3136,45,bag,Description: Bronze Leather Suit exceptional bronzehide leather leggings items in bag: 6,4500,1,3702,447
2020-05-19 02:00:43.773921,cambria caravans,Nick's HIGH LEATHER,1663,3136,45,bag,Description: Copper Leather Suit exceptional copperhide leather leggings items in bag: 6,4000,1,3702,48
2020-05-19 02:01:25.242671,cambria caravans,Nick~s LOW TAILOR,1663,3137,45,bag,Description: Regular Leather Suit exceptional leather leggings items in bag: 6,800,1,3702,0
2020-05-19 02:01:25.242671,cambria caravans,Nick~s LOW TAILOR,1663,3137,45,bag,Description: Dull Leather Suit exceptional dullhide leather leggings items in bag: 6,1100,1,3702,971
2020-05-19 02:01:25.242671,cambria caravans,Nick~s LOW TAILOR,1663,3137,45,bag,Description: Dull Leather Suit exceptional dullhide leather leggings items in bag: 6,1100,1,3702,971
2020-05-19 02:01:25.242671,cambria caravans,Nick~s LOW TAILOR,1663,3137,45,bag,Description: Dull Leather Suit exceptional dullhide leather leggings items in bag: 6,1100,1,3702,971
2020-05-19 02:01:25.242671,cambria caravans,Nick~s LOW TAILOR,1663,3137,45,bag,Description: Dull Leather Suit exceptional dullhide leather leggings items in bag: 6,1100,1,3702,971
2020-05-19 02:01:25.242671,cambria caravans,Nick~s LOW TAILOR,1663,3137,45,bag,Description: Dull Leather Suit exceptional dullhide leather leggings items in bag: 6,1100,1,3702,971
2020-05-19 02:01:25.242671,cambria caravans,Nick~s LOW TAILOR,1663,3137,45,bag,Description: Dull Leather Suit exceptional dullhide leather leggings items in bag: 6,1100,1,3702,971
2020-05-19 02:01:25.242671,cambria caravans,Nick~s LOW TAILOR,1663,3137,45,bag,Description: Dull Leather Suit exceptional dullhide leather leggings items in bag: 6,1100,1,3702,971
2020-05-19 02:01:25.242671,cambria caravans,Nick~s LOW TAILOR,1663,3137,45,bag,Description: Dull Leather Suit exceptional dullhide leather leggings items in bag: 6,1100,1,3702,971
2020-05-19 02:01:25.242671,cambria caravans,Nick~s LOW TAILOR,1663,3137,45,bag,Description: Regular Leather Suit exceptional leather leggings items in bag: 6,800,1,3702,0
2020-05-19 02:01:25.242671,cambria caravans,Nick~s LOW TAILOR,1663,3137,45,bag,Description: Regular Leather Suit exceptional leather leggings items in bag: 6,800,1,3702,0
2020-05-19 02:01:25.242671,cambria caravans,Nick~s LOW TAILOR,1663,3137,45,bag,Description: Regular Leather Suit exceptional leather leggings items in bag: 6,800,1,3702,0
2020-05-19 02:01:25.242671,cambria caravans,Nick~s LOW TAILOR,1663,3137,45,bag,Description: Regular Leather Suit exceptional leather leggings items in bag: 6,800,1,3702,0
2020-05-19 02:01:25.242671,cambria caravans,Nick~s LOW TAILOR,1663,3137,45,bag,Description: Regular Leather Suit exceptional leather leggings items in bag: 6,800,1,3702,0
2020-05-19 02:01:25.242671,cambria caravans,Nick~s LOW TAILOR,1663,3137,45,bag,Description: Regular Leather Suit exceptional leather leggings items in bag: 6,800,1,3702,0
2020-05-19 02:03:03.211421,cambria farm,SS Core and Extract,1664,3163,25,Poison Aspect Core,,3000,1,3985,2897
2020-05-19 02:03:03.211421,cambria farm,SS Core and Extract,1664,3163,25,discordance skill mastery scroll,(used to increase a player's skill cap for a skill by 1),10000,1,8826,2735
2020-05-19 02:03:03.211421,cambria farm,SS Core and Extract,1664,3163,25,Poison Aspect Core,,3000,1,3985,2897
2020-05-19 02:03:03.211421,cambria farm,SS Core and Extract,1664,3163,25,Poison Aspect Core,,3000,1,3985,2897
2020-05-19 02:03:03.211421,cambria farm,SS Core and Extract,1664,3163,25,poison phylactery,,1000,1,576,2897
2020-05-19 02:03:03.211421,cambria farm,SS Core and Extract,1664,3163,25,Command Aspect Extract,,20000,1,3836,1782
